CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LON,LAT,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
21195060,CO,Pandi,Pandi,Cundinamarca,950,-74.49,4.19,6.15,5.53,4.56,4.14,4.31,4.63,4.93,4.70,4.30,4.63,5.17,5.85,4.91
35055010,CO,Japon El,Paratebueno,Cundinamarca,280,-73.30,4.38,5.64,4.96,3.63,3.29,3.55,3.14,3.49,4.06,4.95,4.97,4.76,5.24,4.31
21195070,CO,Pasca,Pasca,Cundinamarca,2256,-74.31,4.31,4.47,4.15,3.17,2.65,2.78,3.15,3.02,3.33,3.25,3.02,3.05,4.02,3.34
23035020,SP,Apto Palanquero,Puerto Salgar,Cundinamarca,172,-74.65,5.47,4.51,4.04,3.80,4.55,5.18,5.19,6.14,6.02,5.44,4.99,5.01,4.51,4.95
23125070,CO,San Cayetano,San Cayetano,Cundinamarca,2150,-74.07,5.30,5.26,4.59,3.65,3.06,3.41,4.37,4.76,4.58,4.13,3.89,4.07,5.24,4.25
23065100,CO,Sabaneta,San Francisco,Cundinamarca,2475,-74.31,4.90,4.41,4.21,3.36,3.23,3.56,4.09,4.48,4.61,4.13,3.57,3.48,3.84,3.91
21205720,CO,San Jorge Gja,Soacha,Cundinamarca,2900,-74.19,4.51,5.37,5.05,4.27,3.89,4.31,4.80,5.31,5.33,5.00,4.18,4.07,5.02,4.72
21205570,CP,Primavera La,Subachoque,Cundinamarca,2590,-74.22,4.85,5.96,5.00,4.10,3.51,3.96,4.01,4.70,4.01,3.98,3.53,4.73,5.75,4.44
21205650,CP,Tabio,Tabio,Cundinamarca,2620,-73.93,4.77,6.19,5.56,4.59,3.91,3.73,3.80,4.03,4.20,4.17,4.34,4.81,5.41,4.56
21205980,CO,Providencia Gja,Tenjo,Cundinamarca,2560,-74.20,4.79,5.16,4.50,3.07,2.49,2.37,2.63,2.81,2.99,2.93,3.19,3.68,3.47,3.27
23065110,CO,Yacopi,Yacopi,Cundinamarca,1347,-74.35,5.48,4.93,4.23,3.46,3.54,4.22,5.24,6.16,5.52,4.59,4.32,4.46,4.59,4.60
31095010,AM,Pto Inirida,Inirida,Guainia,100,-67.93,3.87,6.94,6.34,5.52,4.51,3.87,4.09,4.54,5.21,5.81,5.68,5.60,5.88,5.33
32105070,CO,San Jose Guaviare,San Jose del Guaviare,Guaviare,165,-72.65,2.55,6.12,5.52,4.46,4.03,3.34,3.16,3.66,4.30,5.17,4.97,4.98,5.28,4.58
31015010,CO,Trueno El,San Jose del Guaviare,Guaviare,150,-72.64,2.37,5.89,5.19,3.97,3.37,3.30,3.03,3.38,3.93,4.78,4.74,4.62,4.99,4.27
21105030,CO,Algeciras,Algeciras,Huila,1155,-75.32,2.52,5.03,4.05,3.63,3.60,3.76,3.47,3.83,4.01,3.88,3.83,3.92,4.52,3.96
21025020,CO,Altamira,Altamira,Huila,1352,-75.80,2.07,5.51,4.73,3.86,3.96,4.71,4.49,4.03,4.04,4.51,4.75,4.92,5.55,4.59
21025030,CO,Altamira El Grifo,Altamira,Huila,1368,-75.74,2.08,5.35,4.77,3.66,4.04,4.09,4.40,4.38,4.77,4.46,4.59,4.57,5.18,4.52
21105050,CP,Rosales Los,Campoalegre,Huila,553,-75.42,2.62,5.66,5.09,4.14,4.22,4.36,4.56,4.56,4.58,4.45,4.77,4.76,5.13,4.69
21145070,CO,Legiosa La,Colombia,Huila,1476,-74.70,3.31,5.33,4.69,3.39,3.07,3.01,2.42,2.84,3.62,4.56,4.41,4.18,4.85,3.86
21065040,CO,Zuluaga,Garzon,Huila,1270,-75.53,2.25,4.07,3.64,2.70,2.54,2.77,2.77,2.98,2.92,3.17,3.06,3.31,3.67,3.13
21065030,CO,Jorge Villamil,Gigante,Huila,1500,-75.55,2.37,3.59,2.93,2.77,2.76,3.04,2.93,2.85,3.25,3.33,2.93,3.06,3.61,3.09
21035020,CO,Resina,Guadalupe,Huila,2102,-75.68,1.91,3.71,3.49,2.94,2.93,3.09,3.46,3.27,3.60,3.76,3.27,2.89,3.43,3.32
21085020,CO,Iquira,Iquira,Huila,1095,-75.63,2.65,5.30,4.80,3.93,4.35,4.53,4.87,4.41,4.98,4.93,4.78,4.20,4.74,4.65
21055020,CP,Esc Agr La Plata,La Plata,Huila,1070,-75.89,2.38,4.95,4.47,3.74,3.73,3.95,3.93,3.89,4.14,4.24,4.29,4.26,4.80,4.20
21115020,SS,Apto Benito Salas,Neiva,Huila,439,-75.29,2.95,6.58,5.71,4.87,5.02,5.27,5.50,5.52,5.57,5.39,5.51,5.52,6.04,5.54
21115100,CO,Palacio-Vegalarga,Neiva,Huila,1100,-75.07,2.94,5.15,4.53,3.72,3.59,4.04,4.40,4.59,4.71,4.18,3.82,3.66,4.45,4.24
21095010,CO,Juncal El,Palermo,Huila,460,-75.33,2.83,6.39,5.56,4.56,4.70,5.20,5.46,5.51,5.46,5.10,5.25,5.51,6.11,5.40
21015020,CO,Sevilla,Pitalito,Huila,1320,-76.12,1.82,4.76,4.10,3.16,3.52,3.95,3.83,3.72,3.91,4.22,4.24,4.34,4.68,4.04
21015030,CP,Parque Arqueologic,San Agustin,Huila,1800,-76.29,1.89,5.15,4.49,3.57,3.68,3.95,3.61,3.53,3.79,4.35,4.53,4.71,5.05,4.20
21125010,CO,Sta Maria,Santa Maria,Huila,1300,-75.58,2.94,5.24,4.77,3.89,3.82,4.54,4.77,4.81,4.84,4.69,4.01,3.97,4.72,4.51
21145040,AM,San Alfonso,Villavieja,Huila,440,-75.11,3.37,5.11,4.82,4.14,4.60,4.98,4.96,5.34,5.44,5.14,4.78,4.46,4.28,4.84
15065050,CP,Camp Intercor,Albania,La Guajira,122,-72.53,11.13,8.36,7.86,7.47,5.78,6.11,6.75,7.95,7.75,7.30,6.08,7.48,7.30,7.18
15035020,CO,Termoguajira,Dibulla,La Guajira,5,-73.41,11.25,7.54,6.19,5.97,5.21,4.75,6.19,6.77,6.23,5.31,5.26,5.55,6.36,5.94
15065040,CO,Paulina La,Fonseca,La Guajira,170,-72.83,10.90,9.38,9.19,8.23,6.85,6.48,7.33,8.02,7.39,6.60,6.43,7.79,8.51,7.69
15065130,CP,Mina La,Hatonuevo,La Guajira,80,-72.62,11.14,8.53,7.90,7.13,6.49,6.01,7.34,7.82,7.41,6.39,6.31,6.65,7.88,7.16
15085030,CO,Esc Agr Carraipia,Maicao,La Guajira,118,-72.37,11.22,7.21,6.57,5.95,4.77,4.65,6.06,7.00,6.76,5.84,5.67,6.00,6.36,6.07
15075030,CP,Manaure,Manaure,La Guajira,1,-72.48,11.78,7.55,7.16,7.03,6.17,6.52,7.72,7.65,7.97,7.13,6.26,6.67,6.69,7.04
15065010,SP,Apto A.Padilla,Riohacha,La Guajira,4,-72.92,11.53,8.52,8.06,7.51,6.71,6.33,7.81,8.44,8.09,6.91,6.67,7.20,7.76,7.50
15045010,CO,Matitas,Riohacha,La Guajira,20,-73.03,11.26,7.58,6.94,5.82,4.91,5.33,6.89,7.54,7.16,6.05,5.90,6.54,7.08,6.48
15085020,CP,Nazareth,Uribia,La Guajira,85,-71.28,12.18,7.06,6.94,6.58,5.52,5.63,7.03,7.88,7.87,6.82,5.88,6.20,6.11,6.63
15075060,CP,Pto Bolivar,Uribia,La Guajira,10,-72.00,12.22,9.01,9.15,8.72,8.13,7.92,7.98,8.91,9.07,7.86,7.17,7.63,8.39,8.33
15085040,CO,Rancho Grande,Uribia,La Guajira,50,-71.82,11.69,8.93,8.63,8.33,7.14,7.13,7.86,8.55,8.55,7.52,6.94,7.27,8.01,7.90
28015070,CO,Urumita,Urumita,La Guajira,255,-73.01,10.56,8.58,8.20,7.27,5.79,5.55,5.85,6.67,6.29,5.43,5.66,6.45,7.37,6.59
15015020,CO,Ye La,Cienaga,Magdalena,20,-74.21,10.99,8.86,8.66,7.66,7.12,6.48,6.78,6.71,6.78,6.13,6.38,7.20,8.19,7.24
25025090,SP,Apto Las Flores,El Banco,Magdalena,34,-73.97,9.05,8.48,8.12,6.92,5.98,5.64,6.56,7.09,7.05,6.07,5.67,6.19,7.80,6.80
25025320,CP,Alamos Los,San Sebastian de Buenavista,Magdalena,25,-74.27,9.30,8.56,8.28,7.01,6.08,5.90,6.68,7.30,7.05,6.02,6.20,6.26,7.44,6.90
