CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LON,LAT,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
47075010,CP,Chorrera La,La Chorrera,Amazonas,160,-72.78958333,-1.444611111,85.33333333,106.06,91.75,70.45,63.2,79.46666667,64.98,91.52,97.62,101.8,101.3,83.1,896.32
48015010,SP,A.Vasquez Cobo,Leticia,Amazonas,84,-69.94091667,-4.193861111,97.59,85.18333333,99.96,93.86470588,87.62105263,87.64545455,102.1909091,113.4772727,113.7181818,113.36,108.3809524,100.63,1112.513636
23085030,CO,Alejandria,Alejandria,Antioquia,1660,-75.14338889,6.376277778,87.42105263,82.82105263,85.16111111,84.14117647,86.47222222,88.6,102.5944444,105.3166667,94.28461538,82.18235294,76.14117647,76.08333333,962.6157895
26195020,CO,Ita Andes,Andes,Antioquia,1180,-75.88022222,5.691,111.7,109.17,118.5466667,100.6037037,98.71785714,95.7137931,104.23,103.9821429,98.78518519,97.34642857,95.26071429,95.56785714,1173.77
27025030,CO,Anori,Anori,Antioquia,1610,-75.15052778,7.071944444,70.06315789,64.15294118,74.13888889,71.51111111,76.73888889,87.22222222,100.1315789,100.0105263,83.17647059,69.89411765,62.77222222,63.2375,870.6
12015020,AM,Uniban,Apartado,Antioquia,23,-76.65138889,7.826111111,97.79230769,98.1625,106.7125,95.23478261,83.74347826,83.92608696,93.744,96.252,95.05416667,94.13913043,85.6,84.476,1040.011538
12045010,CP,Arboletes,Arboletes,Antioquia,4,-76.42272222,8.846638889,140.1083333,140.49,153.4083333,133.3846154,121.0181818,114.48,126.97,119.4090909,106.4545455,109.5,110.1230769,116.9272727,1293.353846
23055070,ME,Argelia,Argelia,Antioquia,1669,-75.13863889,5.731138889,83.50833333,87.13333333,101.3307692,96.13076923,95.68333333,108.2846154,122.9692308,118.5769231,102.8090909,90.84166667,82.12727273,85.29166667,1092.092308
27015090,CO,Tulio Ospina,Bello,Antioquia,1438,-75.5525,6.321111111,135.3307692,129.0035714,140.4827586,119.3206897,122.3241379,120.4518519,140.5928571,139.7357143,122.2555556,109.8481481,105.3392857,107.7714286,1432.67931
26225040,CO,Piunti Hda,Buritica,Antioquia,1650,-75.91297222,6.7295,116.1208333,112.544,125.5869565,106.1090909,104.2391304,105.0045455,114.2666667,113.2136364,103.2,96.13913043,91.35416667,100.0608696,1189.584
27015260,AM,Salada La,Caldas,Antioquia,1680,-75.62469444,6.048361111,90.55,86.14166667,92.576,81.78333333,83.636,82.14230769,95.1375,89.64615385,80.856,80.35,75.71904762,81.17083333,955.6346154
